,season,round,driver,driver_points,driver_wins,driver_standings_pos
20589,2006,15,montoya,26.0,0.0,7.0
20590,2006,15,barrichello,22.0,0.0,8.0
20591,2006,15,heidfeld,19.0,0.0,9.0
20592,2006,15,ralf_schumacher,18.0,0.0,10.0
20593,2006,15,rosa,14.0,0.0,11.0
20594,2006,15,coulthard,14.0,0.0,12.0
20595,2006,15,trulli,10.0,0.0,13.0
20596,2006,15,villeneuve,7.0,0.0,14.0
20597,2006,15,kubica,0.0,0.0,23.0
20598,2006,15,webber,6.0,0.0,15.0
20599,2006,15,rosberg,4.0,0.0,16.0
20600,2006,15,klien,2.0,0.0,17.0
20601,2006,15,liuzzi,1.0,0.0,18.0
20602,2006,15,speed,0.0,0.0,19.0
20603,2006,15,monteiro,0.0,0.0,20.0
20604,2006,15,albers,0.0,0.0,21.0
20605,2006,15,sato,0.0,0.0,22.0
20606,2006,15,ide,0.0,0.0,24.0
20607,2006,15,montagny,0.0,0.0,25.0
20608,2006,16,michael_schumacher,106.0,6.0,2.0
20609,2006,16,alonso,108.0,6.0,1.0
20610,2006,16,fisichella,57.0,1.0,4.0
20611,2006,16,massa,62.0,1.0,3.0
20612,2006,16,raikkonen,57.0,0.0,5.0
20613,2006,16,button,40.0,1.0,6.0
20614,2006,16,barrichello,25.0,0.0,8.0
20615,2006,16,montoya,26.0,0.0,7.0
20616,2006,16,heidfeld,20.0,0.0,9.0
20617,2006,16,rosa,14.0,0.0,11.0
20618,2006,16,ralf_schumacher,18.0,0.0,10.0
20619,2006,16,coulthard,14.0,0.0,12.0
20620,2006,16,trulli,12.0,0.0,13.0
20621,2006,16,webber,6.0,0.0,16.0
20622,2006,16,villeneuve,7.0,0.0,14.0
20623,2006,16,kubica,6.0,0.0,15.0
20624,2006,16,rosberg,4.0,0.0,17.0
20625,2006,16,klien,2.0,0.0,18.0
20626,2006,16,liuzzi,1.0,0.0,19.0
20627,2006,16,speed,0.0,0.0,20.0
20628,2006,16,monteiro,0.0,0.0,21.0
20629,2006,16,albers,0.0,0.0,22.0
20630,2006,16,sato,0.0,0.0,23.0
20631,2006,16,doornbos,0.0,0.0,0.0
20632,2006,16,ide,0.0,0.0,24.0
20633,2006,16,montagny,0.0,0.0,25.0
20634,2006,16,yamamoto,0.0,0.0,0.0
20635,2006,17,alonso,116.0,6.0,2.0
20636,2006,17,michael_schumacher,116.0,7.0,1.0
20637,2006,17,massa,62.0,1.0,4.0
20638,2006,17,fisichella,63.0,1.0,3.0
20639,2006,17,raikkonen,57.0,0.0,5.0
20640,2006,17,button,45.0,1.0,6.0
20641,2006,17,barrichello,28.0,0.0,7.0
20642,2006,17,montoya,26.0,0.0,8.0
20643,2006,17,heidfeld,22.0,0.0,9.0
20644,2006,17,ralf_schumacher,18.0,0.0,11.0
20645,2006,17,rosa,18.0,0.0,10.0
20646,2006,17,trulli,12.0,0.0,13.0
20647,2006,17,coulthard,14.0,0.0,12.0
20648,2006,17,webber,7.0,0.0,14.0
20649,2006,17,villeneuve,7.0,0.0,15.0
20650,2006,17,kubica,6.0,0.0,16.0
20651,2006,17,rosberg,4.0,0.0,17.0
20652,2006,17,klien,2.0,0.0,18.0
20653,2006,17,liuzzi,1.0,0.0,19.0
20654,2006,17,speed,0.0,0.0,20.0
20655,2006,17,monteiro,0.0,0.0,21.0
20656,2006,17,albers,0.0,0.0,22.0
20657,2006,17,sato,0.0,0.0,23.0
20658,2006,17,doornbos,0.0,0.0,24.0
20659,2006,17,ide,0.0,0.0,25.0
20660,2006,17,montagny,0.0,0.0,26.0
20661,2006,17,yamamoto,0.0,0.0,27.0
20662,2006,18,alonso,126.0,7.0,1.0
20663,2006,18,michael_schumacher,116.0,7.0,2.0
20664,2006,18,massa,70.0,1.0,3.0
20665,2006,18,fisichella,69.0,1.0,4.0
20666,2006,18,raikkonen,61.0,0.0,5.0
20667,2006,18,button,50.0,1.0,6.0
20668,2006,18,barrichello,28.0,0.0,7.0
20669,2006,18,montoya,26.0,0.0,8.0
20670,2006,18,heidfeld,23.0,0.0,9.0
20671,2006,18,ralf_schumacher,20.0,0.0,10.0
20672,2006,18,rosa,18.0,0.0,11.0
20673,2006,18,trulli,15.0,0.0,12.0
20674,2006,18,coulthard,14.0,0.0,13.0
20675,2006,18,webber,7.0,0.0,14.0
20676,2006,18,villeneuve,7.0,0.0,15.0
20677,2006,18,kubica,6.0,0.0,16.0
20678,2006,18,rosberg,4.0,0.0,17.0
20679,2006,18,klien,2.0,0.0,18.0
20680,2006,18,liuzzi,1.0,0.0,19.0
20681,2006,18,speed,0.0,0.0,20.0
20682,2006,18,monteiro,0.0,0.0,21.0
20683,2006,18,albers,0.0,0.0,22.0
20684,2006,18,sato,0.0,0.0,23.0
20685,2006,18,doornbos,0.0,0.0,24.0
20686,2006,18,ide,0.0,0.0,25.0
20687,2006,18,yamamoto,0.0,0.0,27.0
20688,2006,18,montagny,0.0,0.0,26.0
20689,2007,1,raikkonen,0.0,0.0,0.0
20690,2007,1,alonso,0.0,0.0,0.0
20691,2007,1,hamilton,0.0,0.0,0.0
20692,2007,1,heidfeld,0.0,0.0,0.0
20693,2007,1,fisichella,0.0,0.0,0.0
20694,2007,1,massa,0.0,0.0,0.0
20695,2007,1,rosberg,0.0,0.0,0.0
20696,2007,1,ralf_schumacher,0.0,0.0,0.0
20697,2007,1,trulli,0.0,0.0,0.0
20698,2007,1,kovalainen,0.0,0.0,0.0
20699,2007,1,barrichello,0.0,0.0,0.0
20700,2007,1,sato,0.0,0.0,0.0
20701,2007,1,webber,0.0,0.0,0.0
20702,2007,1,liuzzi,0.0,0.0,0.0
20703,2007,1,button,0.0,0.0,0.0
20704,2007,1,davidson,0.0,0.0,0.0
20705,2007,1,sutil,0.0,0.0,0.0
20706,2007,2,alonso,8.0,0.0,2.0
20707,2007,2,raikkonen,10.0,1.0,1.0
20708,2007,2,hamilton,6.0,0.0,3.0
20709,2007,2,heidfeld,5.0,0.0,4.0
20710,2007,2,fisichella,4.0,0.0,5.0
20711,2007,2,massa,3.0,0.0,6.0
20712,2007,2,trulli,0.0,0.0,9.0
20713,2007,2,rosberg,2.0,0.0,7.0
20714,2007,2,kovalainen,0.0,0.0,10.0
20715,2007,2,ralf_schumacher,1.0,0.0,8.0
20716,2007,2,wurz,0.0,0.0,0.0
20717,2007,2,webber,0.0,0.0,13.0
20718,2007,2,barrichello,0.0,0.0,11.0
20719,2007,2,sato,0.0,0.0,12.0
20720,2007,2,button,0.0,0.0,15.0
20721,2007,2,liuzzi,0.0,0.0,14.0
20722,2007,2,speed,0.0,0.0,0.0
20723,2007,2,davidson,0.0,0.0,16.0
20724,2007,2,sutil,0.0,0.0,17.0
20725,2007,2,kubica,0.0,0.0,0.0
20726,2007,3,alonso,18.0,1.0,1.0
20727,2007,3,raikkonen,16.0,1.0,2.0
20728,2007,3,hamilton,14.0,0.0,3.0
20729,2007,3,massa,7.0,0.0,6.0
20730,2007,3,heidfeld,10.0,0.0,4.0
20731,2007,3,fisichella,7.0,0.0,5.0
20732,2007,3,trulli,2.0,0.0,7.0
20733,2007,3,kubica,0.0,0.0,20.0
20734,2007,3,rosberg,2.0,0.0,8.0
20735,2007,3,kovalainen,1.0,0.0,9.0
20736,2007,3,ralf_schumacher,1.0,0.0,10.0
20737,2007,3,wurz,0.0,0.0,11.0
20738,2007,3,webber,0.0,0.0,12.0
20739,2007,3,barrichello,0.0,0.0,13.0
20740,2007,3,sato,0.0,0.0,14.0
20741,2007,3,button,0.0,0.0,15.0
20742,2007,3,liuzzi,0.0,0.0,16.0
20743,2007,3,albers,0.0,0.0,0.0
20744,2007,3,speed,0.0,0.0,17.0
20745,2007,3,sutil,0.0,0.0,19.0
20746,2007,3,davidson,0.0,0.0,18.0
20747,2007,4,hamilton,22.0,0.0,3.0
20748,2007,4,alonso,22.0,1.0,1.0
20749,2007,4,massa,17.0,1.0,4.0
20750,2007,4,raikkonen,22.0,1.0,2.0
20751,2007,4,heidfeld,15.0,0.0,5.0
20752,2007,4,kubica,3.0,0.0,8.0
20753,2007,4,fisichella,8.0,0.0,6.0
20754,2007,4,rosberg,2.0,0.0,9.0
20755,2007,4,coulthard,0.0,0.0,0.0
20756,2007,4,trulli,4.0,0.0,7.0
20757,2007,4,kovalainen,1.0,0.0,10.0
20758,2007,4,sato,0.0,0.0,15.0
20759,2007,4,ralf_schumacher,1.0,0.0,11.0
20760,2007,4,wurz,0.0,0.0,12.0
20761,2007,4,barrichello,0.0,0.0,14.0
20762,2007,4,webber,0.0,0.0,13.0
20763,2007,4,davidson,0.0,0.0,21.0
20764,2007,4,button,0.0,0.0,16.0
20765,2007,4,sutil,0.0,0.0,20.0
20766,2007,4,albers,0.0,0.0,18.0
20767,2007,4,liuzzi,0.0,0.0,17.0
20768,2007,4,speed,0.0,0.0,19.0
20769,2007,5,alonso,28.0,1.0,2.0
20770,2007,5,hamilton,30.0,0.0,1.0
20771,2007,5,massa,27.0,2.0,3.0
20772,2007,5,raikkonen,22.0,1.0,4.0
20773,2007,5,heidfeld,15.0,0.0,5.0
20774,2007,5,fisichella,8.0,0.0,7.0
20775,2007,5,kubica,8.0,0.0,6.0
20776,2007,5,rosberg,5.0,0.0,8.0
20777,2007,5,coulthard,4.0,0.0,9.0
20778,2007,5,trulli,4.0,0.0,10.0
20779,2007,5,kovalainen,3.0,0.0,11.0
20780,2007,5,wurz,0.0,0.0,14.0
20781,2007,5,sato,1.0,0.0,12.0
20782,2007,5,ralf_schumacher,1.0,0.0,13.0
20783,2007,5,speed,0.0,0.0,22.0
20784,2007,5,barrichello,0.0,0.0,15.0
20785,2007,5,webber,0.0,0.0,16.0
20786,2007,5,button,0.0,0.0,18.0
20787,2007,5,davidson,0.0,0.0,17.0
20788,2007,5,sutil,0.0,0.0,19.0
20789,2007,5,albers,0.0,0.0,20.0
20790,2007,5,liuzzi,0.0,0.0,21.0
20791,2007,6,hamilton,38.0,0.0,2.0
20792,2007,6,alonso,38.0,2.0,1.0
20793,2007,6,massa,33.0,2.0,3.0
20794,2007,6,raikkonen,23.0,1.0,4.0
20795,2007,6,heidfeld,18.0,0.0,5.0
20796,2007,6,fisichella,13.0,0.0,6.0
20797,2007,6,kubica,12.0,0.0,7.0
20798,2007,6,wurz,2.0,0.0,12.0
20799,2007,6,kovalainen,3.0,0.0,11.0
20800,2007,6,rosberg,5.0,0.0,8.0
20801,2007,6,coulthard,4.0,0.0,9.0
20802,2007,6,sato,1.0,0.0,13.0
20803,2007,6,trulli,4.0,0.0,10.0
20804,2007,6,ralf_schumacher,1.0,0.0,14.0
20805,2007,6,webber,0.0,0.0,17.0
20806,2007,6,speed,0.0,0.0,15.0
20807,2007,6,barrichello,0.0,0.0,16.0
20808,2007,6,davidson,0.0,0.0,19.0
20809,2007,6,button,0.0,0.0,18.0
20810,2007,6,sutil,0.0,0.0,20.0
20811,2007,6,albers,0.0,0.0,21.0
20812,2007,6,liuzzi,0.0,0.0,22.0
20813,2007,7,hamilton,48.0,1.0,1.0
20814,2007,7,alonso,40.0,2.0,2.0
20815,2007,7,massa,33.0,2.0,3.0
20816,2007,7,raikkonen,27.0,1.0,4.0
20817,2007,7,heidfeld,26.0,0.0,5.0
20818,2007,7,fisichella,13.0,0.0,6.0
20819,2007,7,kubica,12.0,0.0,7.0
20820,2007,7,kovalainen,8.0,0.0,9.0
20821,2007,7,wurz,8.0,0.0,8.0
20822,2007,7,trulli,4.0,0.0,13.0
20823,2007,7,rosberg,5.0,0.0,10.0
20824,2007,7,coulthard,4.0,0.0,11.0
20825,2007,7,sato,4.0,0.0,12.0
20826,2007,7,webber,0.0,0.0,15.0
20827,2007,7,ralf_schumacher,2.0,0.0,14.0
20828,2007,7,vettel,0.0,0.0,0.0
20829,2007,7,speed,0.0,0.0,16.0
20830,2007,7,barrichello,0.0,0.0,17.0
20831,2007,7,davidson,0.0,0.0,18.0
20832,2007,7,button,0.0,0.0,19.0
20833,2007,7,sutil,0.0,0.0,20.0
20834,2007,7,albers,0.0,0.0,21.0
20835,2007,7,liuzzi,0.0,0.0,22.0
20836,2007,8,hamilton,58.0,2.0,1.0
20837,2007,8,alonso,48.0,2.0,2.0
20838,2007,8,massa,39.0,2.0,3.0
20839,2007,8,raikkonen,32.0,1.0,4.0
20840,2007,8,heidfeld,26.0,0.0,5.0
20841,2007,8,kubica,12.0,0.0,7.0
20842,2007,8,fisichella,13.0,0.0,6.0
20843,2007,8,kovalainen,12.0,0.0,8.0
20844,2007,8,wurz,8.0,0.0,9.0
20845,2007,8,trulli,7.0,0.0,10.0
20846,2007,8,rosberg,5.0,0.0,11.0
20847,2007,8,coulthard,4.0,0.0,12.0
20848,2007,8,sato,4.0,0.0,13.0
20849,2007,8,webber,2.0,0.0,14.0
20850,2007,8,ralf_schumacher,2.0,0.0,15.0
20851,2007,8,button,0.0,0.0,20.0
20852,2007,8,vettel,1.0,0.0,16.0
20853,2007,8,speed,0.0,0.0,17.0
20854,2007,8,barrichello,0.0,0.0,18.0
20855,2007,8,davidson,0.0,0.0,19.0
20856,2007,8,sutil,0.0,0.0,21.0
20857,2007,8,albers,0.0,0.0,22.0
20858,2007,8,liuzzi,0.0,0.0,23.0
20859,2007,9,hamilton,64.0,2.0,1.0
20860,2007,9,alonso,50.0,2.0,2.0
20861,2007,9,raikkonen,42.0,2.0,4.0
20862,2007,9,massa,47.0,2.0,3.0
20863,2007,9,heidfeld,30.0,0.0,5.0
20864,2007,9,kubica,17.0,0.0,6.0
20865,2007,9,fisichella,16.0,0.0,7.0
20866,2007,9,kovalainen,12.0,0.0,8.0
20867,2007,9,wurz,8.0,0.0,9.0
20868,2007,9,trulli,7.0,0.0,10.0
20869,2007,9,rosberg,5.0,0.0,11.0
20870,2007,9,coulthard,4.0,0.0,12.0
20871,2007,9,sato,4.0,0.0,13.0
20872,2007,9,webber,2.0,0.0,14.0
20873,2007,9,ralf_schumacher,2.0,0.0,15.0
20874,2007,9,button,1.0,0.0,16.0
20875,2007,9,vettel,1.0,0.0,17.0
20876,2007,9,barrichello,0.0,0.0,19.0
20877,2007,9,speed,0.0,0.0,18.0
20878,2007,9,davidson,0.0,0.0,20.0
20879,2007,9,sutil,0.0,0.0,21.0
20880,2007,9,albers,0.0,0.0,22.0
20881,2007,9,liuzzi,0.0,0.0,23.0
20882,2007,10,hamilton,70.0,2.0,1.0
20883,2007,10,alonso,58.0,2.0,2.0
20884,2007,10,massa,51.0,2.0,4.0
20885,2007,10,raikkonen,52.0,3.0,3.0
20886,2007,10,heidfeld,33.0,0.0,5.0
20887,2007,10,kubica,22.0,0.0,6.0
20888,2007,10,fisichella,17.0,0.0,7.0
20889,2007,10,kovalainen,14.0,0.0,8.0
20890,2007,10,wurz,8.0,0.0,9.0
20891,2007,10,webber,2.0,0.0,14.0
20892,2007,10,coulthard,4.0,0.0,12.0
20893,2007,10,trulli,7.0,0.0,10.0
20894,2007,10,rosberg,5.0,0.0,11.0
20895,2007,10,sato,4.0,0.0,13.0
20896,2007,10,ralf_schumacher,2.0,0.0,15.0
20897,2007,10,button,1.0,0.0,16.0
20898,2007,10,vettel,1.0,0.0,17.0
20899,2007,10,barrichello,0.0,0.0,18.0
20900,2007,10,speed,0.0,0.0,19.0
20901,2007,10,davidson,0.0,0.0,20.0
20902,2007,10,sutil,0.0,0.0,21.0
20903,2007,10,albers,0.0,0.0,22.0
20904,2007,10,liuzzi,0.0,0.0,23.0
20905,2007,11,hamilton,70.0,2.0,1.0
20906,2007,11,alonso,68.0,3.0,2.0
20907,2007,11,raikkonen,52.0,3.0,4.0
20908,2007,11,massa,59.0,2.0,3.0
20909,2007,11,heidfeld,36.0,0.0,5.0
20910,2007,11,kubica,24.0,0.0,6.0
20911,2007,11,fisichella,17.0,0.0,7.0
20912,2007,11,kovalainen,15.0,0.0,8.0
20913,2007,11,wurz,13.0,0.0,9.0
20914,2007,11,webber,8.0,0.0,10.0
20915,2007,11,coulthard,8.0,0.0,11.0
20916,2007,11,rosberg,5.0,0.0,13.0
20917,2007,11,trulli,7.0,0.0,12.0
20918,2007,11,ralf_schumacher,2.0,0.0,15.0
20919,2007,11,sato,4.0,0.0,14.0
20920,2007,11,button,1.0,0.0,16.0
20921,2007,11,vettel,1.0,0.0,17.0
20922,2007,11,barrichello,0.0,0.0,18.0
20923,2007,11,speed,0.0,0.0,19.0
20924,2007,11,davidson,0.0,0.0,20.0
20925,2007,11,sutil,0.0,0.0,21.0
20926,2007,11,albers,0.0,0.0,22.0
20927,2007,11,liuzzi,0.0,0.0,23.0
20928,2007,12,hamilton,80.0,3.0,1.0
20929,2007,12,alonso,73.0,3.0,2.0
20930,2007,12,massa,59.0,2.0,4.0
20931,2007,12,raikkonen,60.0,3.0,3.0
20932,2007,12,heidfeld,42.0,0.0,5.0
20933,2007,12,kubica,28.0,0.0,6.0
20934,2007,12,kovalainen,16.0,0.0,8.0
20935,2007,12,fisichella,17.0,0.0,7.0
20936,2007,12,wurz,13.0,0.0,9.0
20937,2007,12,rosberg,7.0,0.0,12.0
20938,2007,12,webber,8.0,0.0,10.0
20939,2007,12,coulthard,8.0,0.0,11.0
20940,2007,12,trulli,7.0,0.0,13.0
20941,2007,12,ralf_schumacher,5.0,0.0,14.0
20942,2007,12,sato,4.0,0.0,15.0
20943,2007,12,button,1.0,0.0,16.0
20944,2007,12,vettel,1.0,0.0,17.0
20945,2007,12,barrichello,0.0,0.0,18.0
20946,2007,12,speed,0.0,0.0,19.0
20947,2007,12,davidson,0.0,0.0,20.0
20948,2007,12,sutil,0.0,0.0,21.0
20949,2007,12,albers,0.0,0.0,22.0
20950,2007,12,liuzzi,0.0,0.0,23.0
20951,2007,12,yamamoto,0.0,0.0,0.0
20952,2007,13,hamilton,84.0,3.0,1.0
20953,2007,13,alonso,79.0,3.0,2.0
20954,2007,13,raikkonen,68.0,3.0,4.0
20955,2007,13,massa,69.0,3.0,3.0
20956,2007,13,heidfeld,47.0,0.0,5.0
20957,2007,13,kubica,29.0,0.0,6.0
20958,2007,13,kovalainen,19.0,0.0,7.0
20959,2007,13,fisichella,17.0,0.0,8.0
20960,2007,13,wurz,13.0,0.0,9.0
20961,2007,13,rosberg,9.0,0.0,10.0
20962,2007,13,webber,8.0,0.0,11.0
20963,2007,13,coulthard,8.0,0.0,12.0
20964,2007,13,trulli,7.0,0.0,13.0
20965,2007,13,ralf_schumacher,5.0,0.0,14.0
20966,2007,13,sato,4.0,0.0,15.0
20967,2007,13,button,1.0,0.0,16.0
20968,2007,13,vettel,1.0,0.0,17.0
20969,2007,13,barrichello,0.0,0.0,18.0
20970,2007,13,speed,0.0,0.0,19.0
20971,2007,13,davidson,0.0,0.0,20.0
20972,2007,13,sutil,0.0,0.0,21.0
20973,2007,13,albers,0.0,0.0,22.0
20974,2007,13,liuzzi,0.0,0.0,23.0
20975,2007,13,yamamoto,0.0,0.0,24.0
20976,2007,14,hamilton,92.0,3.0,1.0
20977,2007,14,alonso,89.0,4.0,2.0
20978,2007,14,raikkonen,74.0,3.0,3.0
20979,2007,14,massa,69.0,3.0,4.0
20980,2007,14,heidfeld,52.0,0.0,5.0
20981,2007,14,kubica,33.0,0.0,6.0
20982,2007,14,kovalainen,21.0,0.0,7.0
20983,2007,14,fisichella,17.0,0.0,8.0
20984,2007,14,rosberg,12.0,0.0,10.0
20985,2007,14,wurz,13.0,0.0,9.0
20986,2007,14,webber,8.0,0.0,11.0
20987,2007,14,coulthard,8.0,0.0,12.0
20988,2007,14,trulli,7.0,0.0,13.0
20989,2007,14,ralf_schumacher,5.0,0.0,14.0
20990,2007,14,sato,4.0,0.0,15.0
20991,2007,14,button,2.0,0.0,16.0
20992,2007,14,vettel,1.0,0.0,17.0
20993,2007,14,barrichello,0.0,0.0,18.0
20994,2007,14,speed,0.0,0.0,19.0
20995,2007,14,davidson,0.0,0.0,20.0
20996,2007,14,liuzzi,0.0,0.0,23.0
20997,2007,14,sutil,0.0,0.0,21.0
20998,2007,14,albers,0.0,0.0,22.0
20999,2007,14,yamamoto,0.0,0.0,24.0
21000,2007,15,hamilton,97.0,3.0,1.0
21001,2007,15,alonso,95.0,4.0,2.0
21002,2007,15,raikkonen,84.0,4.0,3.0
21003,2007,15,massa,77.0,3.0,4.0
21004,2007,15,heidfeld,56.0,0.0,5.0
21005,2007,15,kubica,33.0,0.0,6.0
21006,2007,15,kovalainen,22.0,0.0,7.0
21007,2007,15,fisichella,17.0,0.0,8.0
21008,2007,15,rosberg,15.0,0.0,9.0
21009,2007,15,wurz,13.0,0.0,10.0
21010,2007,15,coulthard,8.0,0.0,12.0
21011,2007,15,webber,10.0,0.0,11.0
21012,2007,15,trulli,7.0,0.0,13.0
21013,2007,15,ralf_schumacher,5.0,0.0,14.0
21014,2007,15,sato,4.0,0.0,15.0
21015,2007,15,button,2.0,0.0,16.0
21016,2007,15,sutil,0.0,0.0,22.0
21017,2007,15,vettel,1.0,0.0,17.0
21018,2007,15,barrichello,0.0,0.0,18.0
21019,2007,15,liuzzi,0.0,0.0,21.0
21020,2007,15,speed,0.0,0.0,19.0
21021,2007,15,davidson,0.0,0.0,20.0
21022,2007,15,yamamoto,0.0,0.0,24.0
21023,2007,15,albers,0.0,0.0,23.0
21024,2007,16,hamilton,107.0,4.0,1.0
21025,2007,16,alonso,95.0,4.0,2.0
21026,2007,16,raikkonen,90.0,4.0,3.0
21027,2007,16,massa,80.0,3.0,4.0
21028,2007,16,heidfeld,56.0,0.0,5.0
21029,2007,16,kubica,35.0,0.0,6.0
21030,2007,16,kovalainen,30.0,0.0,7.0
21031,2007,16,fisichella,21.0,0.0,8.0
21032,2007,16,rosberg,15.0,0.0,9.0
21033,2007,16,coulthard,13.0,0.0,11.0
21034,2007,16,wurz,13.0,0.0,10.0
21035,2007,16,webber,10.0,0.0,12.0
21036,2007,16,trulli,7.0,0.0,13.0
21037,2007,16,vettel,1.0,0.0,18.0
21038,2007,16,button,2.0,0.0,16.0
21039,2007,16,ralf_schumacher,5.0,0.0,14.0
21040,2007,16,sato,4.0,0.0,15.0
21041,2007,16,liuzzi,0.0,0.0,20.0
21042,2007,16,sutil,1.0,0.0,17.0
21043,2007,16,barrichello,0.0,0.0,19.0
21044,2007,16,speed,0.0,0.0,21.0
21045,2007,16,davidson,0.0,0.0,22.0
21046,2007,16,yamamoto,0.0,0.0,23.0
21047,2007,16,albers,0.0,0.0,24.0
21048,2007,17,raikkonen,100.0,5.0,3.0
21049,2007,17,hamilton,107.0,4.0,1.0
21050,2007,17,alonso,103.0,4.0,2.0
21051,2007,17,massa,86.0,3.0,4.0
21052,2007,17,heidfeld,58.0,0.0,5.0
21053,2007,17,kubica,35.0,0.0,6.0
21054,2007,17,kovalainen,30.0,0.0,7.0
21055,2007,17,fisichella,21.0,0.0,8.0
21056,2007,17,rosberg,15.0,0.0,9.0
21057,2007,17,coulthard,14.0,0.0,10.0
21058,2007,17,wurz,13.0,0.0,11.0
21059,2007,17,webber,10.0,0.0,12.0
21060,2007,17,trulli,7.0,0.0,13.0
21061,2007,17,vettel,6.0,0.0,14.0
21062,2007,17,button,6.0,0.0,15.0
21063,2007,17,ralf_schumacher,5.0,0.0,16.0
21064,2007,17,sato,4.0,0.0,17.0
21065,2007,17,liuzzi,3.0,0.0,18.0
21066,2007,17,sutil,1.0,0.0,19.0
21067,2007,17,barrichello,0.0,0.0,20.0
21068,2007,17,speed,0.0,0.0,21.0
21069,2007,17,nakajima,0.0,0.0,0.0
21070,2007,17,davidson,0.0,0.0,22.0
21071,2007,17,yamamoto,0.0,0.0,23.0
21072,2007,17,albers,0.0,0.0,24.0
21073,2008,1,hamilton,0.0,0.0,0.0
21074,2008,1,heidfeld,0.0,0.0,0.0
21075,2008,1,rosberg,0.0,0.0,0.0
21076,2008,1,alonso,0.0,0.0,0.0
21077,2008,1,kovalainen,0.0,0.0,0.0
21078,2008,1,nakajima,0.0,0.0,0.0
21079,2008,1,bourdais,0.0,0.0,0.0
21080,2008,1,raikkonen,0.0,0.0,0.0
21081,2008,2,hamilton,10.0,1.0,1.0
21082,2008,2,raikkonen,1.0,0.0,8.0
21083,2008,2,heidfeld,8.0,0.0,2.0
21084,2008,2,kovalainen,4.0,0.0,5.0
21085,2008,2,kubica,0.0,0.0,0.0
21086,2008,2,rosberg,6.0,0.0,3.0
21087,2008,2,alonso,5.0,0.0,4.0
21088,2008,2,trulli,0.0,0.0,0.0
21089,2008,2,nakajima,3.0,0.0,6.0
21090,2008,2,bourdais,2.0,0.0,7.0
21091,2008,2,webber,0.0,0.0,0.0
21092,2008,2,coulthard,0.0,0.0,0.0
21093,2008,2,button,0.0,0.0,0.0
21094,2008,2,piquet_jr,0.0,0.0,0.0
21095,2008,2,fisichella,0.0,0.0,0.0
21096,2008,2,barrichello,0.0,0.0,0.0
21097,2008,2,davidson,0.0,0.0,0.0
21098,2008,2,sato,0.0,0.0,0.0
21099,2008,3,raikkonen,11.0,1.0,2.0
21100,2008,3,heidfeld,11.0,0.0,3.0
21101,2008,3,hamilton,14.0,1.0,1.0
21102,2008,3,kubica,8.0,0.0,5.0
21103,2008,3,kovalainen,10.0,0.0,4.0
21104,2008,3,massa,0.0,0.0,0.0
21105,2008,3,trulli,5.0,0.0,8.0
21106,2008,3,rosberg,6.0,0.0,6.0
21107,2008,3,alonso,6.0,0.0,7.0
21108,2008,3,webber,2.0,0.0,11.0
21109,2008,3,nakajima,3.0,0.0,9.0
21110,2008,3,bourdais,2.0,0.0,10.0
21111,2008,3,coulthard,0.0,0.0,12.0
21112,2008,3,glock,0.0,0.0,0.0
21113,2008,3,button,0.0,0.0,13.0
21114,2008,3,barrichello,0.0,0.0,16.0
21115,2008,3,piquet_jr,0.0,0.0,14.0
21116,2008,3,fisichella,0.0,0.0,15.0
21117,2008,3,davidson,0.0,0.0,17.0
21118,2008,3,sato,0.0,0.0,18.0
21119,2008,3,sutil,0.0,0.0,0.0
21120,2008,4,raikkonen,19.0,1.0,1.0
21121,2008,4,hamilton,14.0,1.0,3.0
21122,2008,4,kubica,14.0,0.0,4.0
21123,2008,4,massa,10.0,1.0,6.0
21124,2008,4,heidfeld,16.0,0.0,2.0
21125,2008,4,kovalainen,14.0,0.0,5.0
21126,2008,4,trulli,8.0,0.0,7.0
21127,2008,4,webber,4.0,0.0,10.0
21128,2008,4,rosberg,7.0,0.0,8.0
21129,2008,4,alonso,6.0,0.0,9.0
21130,2008,4,nakajima,3.0,0.0,11.0
21131,2008,4,button,0.0,0.0,15.0
21132,2008,4,bourdais,2.0,0.0,12.0
21133,2008,4,glock,0.0,0.0,14.0
21134,2008,4,coulthard,0.0,0.0,13.0
21135,2008,4,fisichella,0.0,0.0,18.0
21136,2008,4,barrichello,0.0,0.0,16.0
21137,2008,4,piquet_jr,0.0,0.0,17.0
21138,2008,4,sato,0.0,0.0,20.0
21139,2008,4,davidson,0.0,0.0,19.0
21140,2008,4,sutil,0.0,0.0,21.0
21141,2008,5,raikkonen,29.0,2.0,1.0
21142,2008,5,massa,18.0,1.0,4.0
21143,2008,5,hamilton,20.0,1.0,2.0
21144,2008,5,kubica,19.0,0.0,3.0
21145,2008,5,heidfeld,16.0,0.0,5.0
21146,2008,5,kovalainen,14.0,0.0,6.0
21147,2008,5,webber,8.0,0.0,8.0
21148,2008,5,alonso,6.0,0.0,10.0
21149,2008,5,trulli,9.0,0.0,7.0
21150,2008,5,rosberg,7.0,0.0,9.0
21151,2008,5,nakajima,5.0,0.0,11.0
21152,2008,5,button,3.0,0.0,12.0
21153,2008,5,bourdais,2.0,0.0,13.0
21154,2008,5,coulthard,0.0,0.0,15.0
21155,2008,5,glock,0.0,0.0,14.0
21156,2008,5,fisichella,0.0,0.0,16.0
21157,2008,5,barrichello,0.0,0.0,17.0
