,season,round,constructor,constructor_points,constructor_wins,constructor_standings_pos
11287,2015,1,toro_rosso,0.0,0.0,0.0
11288,2015,1,mclaren,0.0,0.0,0.0
11289,2015,1,lotus_f1,0.0,0.0,0.0
11290,2015,2,mercedes,43.0,1.0,1.0
11291,2015,2,ferrari,15.0,0.0,2.0
11292,2015,2,williams,12.0,0.0,4.0
11293,2015,2,sauber,14.0,0.0,3.0
11294,2015,2,toro_rosso,2.0,0.0,7.0
11295,2015,2,red_bull,8.0,0.0,5.0
11296,2015,2,force_india,7.0,0.0,6.0
11297,2015,2,lotus_f1,0.0,0.0,9.0
11298,2015,2,mclaren,0.0,0.0,8.0
11299,2015,2,manor,0.0,0.0,0.0
11300,2015,3,mercedes,76.0,1.0,1.0
11301,2015,3,ferrari,52.0,1.0,2.0
11302,2015,3,williams,30.0,0.0,3.0
11303,2015,3,sauber,14.0,0.0,4.0
11304,2015,3,red_bull,11.0,0.0,6.0
11305,2015,3,toro_rosso,12.0,0.0,5.0
11306,2015,3,force_india,7.0,0.0,7.0
11307,2015,3,lotus_f1,0.0,0.0,8.0
11308,2015,3,mclaren,0.0,0.0,9.0
11309,2015,3,manor,0.0,0.0,10.0
11310,2015,4,mercedes,119.0,2.0,1.0
11311,2015,4,ferrari,79.0,1.0,2.0
11312,2015,4,williams,48.0,0.0,3.0
11313,2015,4,red_bull,13.0,0.0,5.0
11314,2015,4,sauber,19.0,0.0,4.0
11315,2015,4,lotus_f1,6.0,0.0,8.0
11316,2015,4,toro_rosso,12.0,0.0,6.0
11317,2015,4,force_india,7.0,0.0,7.0
11318,2015,4,mclaren,0.0,0.0,9.0
11319,2015,4,manor,0.0,0.0,10.0
11320,2015,5,mercedes,159.0,3.0,1.0
11321,2015,5,ferrari,107.0,1.0,2.0
11322,2015,5,williams,61.0,0.0,3.0
11323,2015,5,red_bull,23.0,0.0,4.0
11324,2015,5,sauber,19.0,0.0,5.0
11325,2015,5,lotus_f1,12.0,0.0,6.0
11326,2015,5,toro_rosso,12.0,0.0,7.0
11327,2015,5,force_india,11.0,0.0,8.0
11328,2015,5,mclaren,0.0,0.0,9.0
11329,2015,5,manor,0.0,0.0,10.0
11330,2015,6,mercedes,202.0,4.0,1.0
11331,2015,6,ferrari,132.0,1.0,2.0
11332,2015,6,williams,81.0,0.0,3.0
11333,2015,6,red_bull,30.0,0.0,4.0
11334,2015,6,sauber,19.0,0.0,5.0
11335,2015,6,force_india,11.0,0.0,8.0
11336,2015,6,lotus_f1,16.0,0.0,6.0
11337,2015,6,toro_rosso,14.0,0.0,7.0
11338,2015,6,mclaren,0.0,0.0,9.0
11339,2015,6,manor,0.0,0.0,10.0
11340,2015,7,mercedes,242.0,5.0,1.0
11341,2015,7,ferrari,158.0,1.0,2.0
11342,2015,7,williams,81.0,0.0,3.0
11343,2015,7,red_bull,52.0,0.0,4.0
11344,2015,7,lotus_f1,16.0,0.0,7.0
11345,2015,7,sauber,21.0,0.0,5.0
11346,2015,7,force_india,17.0,0.0,6.0
11347,2015,7,toro_rosso,15.0,0.0,8.0
11348,2015,7,mclaren,4.0,0.0,9.0
11349,2015,7,manor,0.0,0.0,10.0
11350,2015,8,mercedes,285.0,6.0,1.0
11351,2015,8,ferrari,180.0,1.0,2.0
11352,2015,8,williams,104.0,0.0,3.0
11353,2015,8,red_bull,54.0,0.0,4.0
11354,2015,8,force_india,21.0,0.0,7.0
11355,2015,8,lotus_f1,23.0,0.0,5.0
11356,2015,8,sauber,21.0,0.0,6.0
11357,2015,8,toro_rosso,15.0,0.0,8.0
11358,2015,8,mclaren,4.0,0.0,9.0
11359,2015,8,manor,0.0,0.0,10.0
11360,2015,9,mercedes,328.0,7.0,1.0
11361,2015,9,ferrari,192.0,1.0,2.0
11362,2015,9,williams,129.0,0.0,3.0
11363,2015,9,red_bull,55.0,0.0,4.0
11364,2015,9,force_india,31.0,0.0,5.0
11365,2015,9,lotus_f1,29.0,0.0,6.0
11366,2015,9,sauber,21.0,0.0,7.0
11367,2015,9,toro_rosso,19.0,0.0,8.0
11368,2015,9,mclaren,4.0,0.0,9.0
11369,2015,9,manor,0.0,0.0,10.0
11370,2015,10,mercedes,371.0,8.0,1.0
11371,2015,10,ferrari,211.0,1.0,2.0
11372,2015,10,williams,151.0,0.0,3.0
11373,2015,10,red_bull,63.0,0.0,4.0
11374,2015,10,force_india,39.0,0.0,5.0
11375,2015,10,lotus_f1,29.0,0.0,6.0
11376,2015,10,toro_rosso,19.0,0.0,8.0
11377,2015,10,sauber,21.0,0.0,7.0
11378,2015,10,mclaren,5.0,0.0,9.0
11379,2015,10,manor,0.0,0.0,10.0
11380,2015,11,mercedes,383.0,8.0,1.0
11381,2015,11,ferrari,236.0,2.0,2.0
11382,2015,11,williams,151.0,0.0,3.0
11383,2015,11,red_bull,96.0,0.0,4.0
11384,2015,11,lotus_f1,35.0,0.0,6.0
11385,2015,11,force_india,39.0,0.0,5.0
11386,2015,11,toro_rosso,31.0,0.0,7.0
11387,2015,11,sauber,22.0,0.0,8.0
11388,2015,11,mclaren,17.0,0.0,9.0
11389,2015,11,manor,0.0,0.0,10.0
11390,2015,12,mercedes,426.0,9.0,1.0
11391,2015,12,ferrari,242.0,2.0,2.0
11392,2015,12,williams,161.0,0.0,3.0
11393,2015,12,red_bull,108.0,0.0,4.0
11394,2015,12,force_india,49.0,0.0,6.0
11395,2015,12,lotus_f1,50.0,0.0,5.0
11396,2015,12,toro_rosso,35.0,0.0,7.0
11397,2015,12,sauber,23.0,0.0,8.0
11398,2015,12,mclaren,17.0,0.0,9.0
11399,2015,12,manor,0.0,0.0,10.0
11400,2015,13,mercedes,451.0,10.0,1.0
11401,2015,13,ferrari,270.0,2.0,2.0
11402,2015,13,williams,188.0,0.0,3.0
11403,2015,13,red_bull,113.0,0.0,4.0
11404,2015,13,force_india,63.0,0.0,5.0
11405,2015,13,lotus_f1,50.0,0.0,6.0
11406,2015,13,toro_rosso,35.0,0.0,7.0
11407,2015,13,sauber,25.0,0.0,8.0
11408,2015,13,mclaren,17.0,0.0,9.0
11409,2015,13,manor,0.0,0.0,10.0
11410,2015,14,mercedes,463.0,10.0,1.0
11411,2015,14,ferrari,310.0,3.0,2.0
11412,2015,14,williams,198.0,0.0,3.0
11413,2015,14,red_bull,139.0,0.0,4.0
11414,2015,14,force_india,69.0,0.0,5.0
11415,2015,14,lotus_f1,50.0,0.0,6.0
11416,2015,14,toro_rosso,41.0,0.0,7.0
11417,2015,14,sauber,26.0,0.0,8.0
11418,2015,14,mclaren,17.0,0.0,9.0
11419,2015,14,manor,0.0,0.0,10.0
11420,2015,15,mercedes,506.0,11.0,1.0
11421,2015,15,ferrari,337.0,3.0,2.0
11422,2015,15,williams,208.0,0.0,3.0
11423,2015,15,red_bull,139.0,0.0,4.0
11424,2015,15,force_india,77.0,0.0,5.0
11425,2015,15,lotus_f1,60.0,0.0,6.0
11426,2015,15,toro_rosso,44.0,0.0,7.0
11427,2015,15,sauber,26.0,0.0,8.0
11428,2015,15,mclaren,17.0,0.0,9.0
11429,2015,15,manor,0.0,0.0,10.0
11430,2015,16,mercedes,531.0,12.0,1.0
11431,2015,16,ferrari,359.0,3.0,2.0
11432,2015,16,williams,220.0,0.0,3.0
11433,2015,16,red_bull,149.0,0.0,4.0
11434,2015,16,force_india,92.0,0.0,5.0
11435,2015,16,lotus_f1,66.0,0.0,6.0
11436,2015,16,toro_rosso,45.0,0.0,7.0
11437,2015,16,sauber,34.0,0.0,8.0
11438,2015,16,mclaren,19.0,0.0,9.0
11439,2015,16,manor,0.0,0.0,10.0
11440,2015,17,mercedes,574.0,13.0,1.0
11441,2015,17,ferrari,374.0,3.0,2.0
11442,2015,17,williams,220.0,0.0,3.0
11443,2015,17,red_bull,150.0,0.0,4.0
11444,2015,17,force_india,102.0,0.0,5.0
11445,2015,17,lotus_f1,70.0,0.0,6.0
11446,2015,17,toro_rosso,63.0,0.0,7.0
11447,2015,17,sauber,36.0,0.0,8.0
11448,2015,17,mclaren,27.0,0.0,9.0
11449,2015,17,manor,0.0,0.0,10.0
11450,2015,18,mercedes,617.0,14.0,1.0
11451,2015,18,ferrari,374.0,3.0,2.0
11452,2015,18,williams,243.0,0.0,3.0
11453,2015,18,red_bull,172.0,0.0,4.0
11454,2015,18,force_india,112.0,0.0,5.0
11455,2015,18,lotus_f1,71.0,0.0,6.0
11456,2015,18,toro_rosso,65.0,0.0,7.0
11457,2015,18,sauber,36.0,0.0,8.0
11458,2015,18,mclaren,27.0,0.0,9.0
11459,2015,18,manor,0.0,0.0,10.0
11460,2015,19,mercedes,660.0,15.0,1.0
11461,2015,19,ferrari,401.0,3.0,2.0
11462,2015,19,williams,253.0,0.0,3.0
11463,2015,19,red_bull,178.0,0.0,4.0
11464,2015,19,force_india,120.0,0.0,5.0
11465,2015,19,lotus_f1,76.0,0.0,6.0
11466,2015,19,toro_rosso,67.0,0.0,7.0
11467,2015,19,sauber,36.0,0.0,8.0
11468,2015,19,mclaren,27.0,0.0,9.0
11469,2015,19,manor,0.0,0.0,10.0
11470,2016,1,mercedes,0.0,0.0,0.0
11471,2016,1,ferrari,0.0,0.0,0.0
11472,2016,1,williams,0.0,0.0,0.0
11473,2016,1,red_bull,0.0,0.0,0.0
11474,2016,1,haas,0.0,0.0,0.0
11475,2016,1,force_india,0.0,0.0,0.0
11476,2016,1,toro_rosso,0.0,0.0,0.0
11477,2016,1,renault,0.0,0.0,0.0
11478,2016,1,mclaren,0.0,0.0,0.0
11479,2016,1,sauber,0.0,0.0,0.0
11480,2016,1,manor,0.0,0.0,0.0
11481,2016,2,mercedes,43.0,1.0,1.0
11482,2016,2,ferrari,15.0,0.0,2.0
11483,2016,2,red_bull,12.0,0.0,4.0
11484,2016,2,williams,14.0,0.0,3.0
11485,2016,2,haas,8.0,0.0,5.0
11486,2016,2,toro_rosso,3.0,0.0,7.0
11487,2016,2,force_india,6.0,0.0,6.0
11488,2016,2,mclaren,0.0,0.0,9.0
11489,2016,2,renault,0.0,0.0,8.0
11490,2016,2,sauber,0.0,0.0,10.0
11491,2016,2,manor,0.0,0.0,11.0
11492,2016,3,mercedes,83.0,2.0,1.0
11493,2016,3,ferrari,33.0,0.0,2.0
11494,2016,3,red_bull,30.0,0.0,3.0
11495,2016,3,williams,20.0,0.0,4.0
11496,2016,3,haas,18.0,0.0,5.0
11497,2016,3,toro_rosso,11.0,0.0,6.0
11498,2016,3,force_india,6.0,0.0,7.0
11499,2016,3,mclaren,1.0,0.0,8.0
11500,2016,3,renault,0.0,0.0,9.0
11501,2016,3,sauber,0.0,0.0,10.0
11502,2016,3,manor,0.0,0.0,11.0
11503,2016,4,mercedes,114.0,3.0,1.0
11504,2016,4,ferrari,61.0,0.0,2.0
11505,2016,4,red_bull,57.0,0.0,3.0
11506,2016,4,williams,29.0,0.0,4.0
11507,2016,4,haas,18.0,0.0,5.0
11508,2016,4,toro_rosso,17.0,0.0,6.0
11509,2016,4,mclaren,1.0,0.0,8.0
11510,2016,4,force_india,6.0,0.0,7.0
11511,2016,4,renault,0.0,0.0,9.0
11512,2016,4,sauber,0.0,0.0,10.0
11513,2016,4,manor,0.0,0.0,11.0
11514,2016,5,mercedes,157.0,4.0,1.0
11515,2016,5,ferrari,76.0,0.0,2.0
11516,2016,5,red_bull,57.0,0.0,3.0
11517,2016,5,williams,51.0,0.0,4.0
11518,2016,5,toro_rosso,17.0,0.0,6.0
11519,2016,5,haas,22.0,0.0,5.0
11520,2016,5,force_india,8.0,0.0,8.0
11521,2016,5,mclaren,10.0,0.0,7.0
11522,2016,5,renault,6.0,0.0,9.0
11523,2016,5,sauber,0.0,0.0,10.0
11524,2016,5,manor,0.0,0.0,11.0
11525,2016,6,mercedes,157.0,4.0,1.0
11526,2016,6,ferrari,109.0,0.0,2.0
11527,2016,6,red_bull,94.0,1.0,3.0
11528,2016,6,williams,65.0,0.0,4.0
11529,2016,6,force_india,14.0,0.0,7.0
11530,2016,6,toro_rosso,26.0,0.0,5.0
11531,2016,6,mclaren,12.0,0.0,8.0
11532,2016,6,haas,22.0,0.0,6.0
11533,2016,6,renault,6.0,0.0,9.0
11534,2016,6,sauber,0.0,0.0,10.0
11535,2016,6,manor,0.0,0.0,11.0
11536,2016,7,mercedes,188.0,5.0,1.0
11537,2016,7,ferrari,121.0,0.0,2.0
11538,2016,7,red_bull,112.0,1.0,3.0
11539,2016,7,williams,66.0,0.0,4.0
11540,2016,7,force_india,37.0,0.0,5.0
11541,2016,7,toro_rosso,30.0,0.0,6.0
11542,2016,7,mclaren,24.0,0.0,7.0
11543,2016,7,haas,22.0,0.0,8.0
11544,2016,7,renault,6.0,0.0,9.0
11545,2016,7,sauber,0.0,0.0,10.0
11546,2016,7,manor,0.0,0.0,11.0
11547,2016,8,mercedes,223.0,6.0,1.0
11548,2016,8,ferrari,147.0,0.0,2.0
11549,2016,8,red_bull,130.0,1.0,3.0
11550,2016,8,williams,81.0,0.0,4.0
11551,2016,8,force_india,42.0,0.0,5.0
11552,2016,8,toro_rosso,32.0,0.0,6.0
11553,2016,8,mclaren,24.0,0.0,7.0
11554,2016,8,haas,22.0,0.0,8.0
11555,2016,8,renault,6.0,0.0,9.0
11556,2016,8,sauber,0.0,0.0,10.0
11557,2016,8,manor,0.0,0.0,11.0
11558,2016,9,mercedes,258.0,7.0,1.0
11559,2016,9,ferrari,177.0,0.0,2.0
11560,2016,9,red_bull,140.0,1.0,3.0
11561,2016,9,williams,90.0,0.0,4.0
11562,2016,9,force_india,59.0,0.0,5.0
11563,2016,9,toro_rosso,32.0,0.0,6.0
11564,2016,9,mclaren,24.0,0.0,7.0
11565,2016,9,haas,22.0,0.0,8.0
11566,2016,9,renault,6.0,0.0,9.0
11567,2016,9,manor,0.0,0.0,11.0
11568,2016,9,sauber,0.0,0.0,10.0
11569,2016,10,mercedes,295.0,8.0,1.0
11570,2016,10,ferrari,192.0,0.0,2.0
11571,2016,10,red_bull,168.0,1.0,3.0
11572,2016,10,williams,92.0,0.0,4.0
11573,2016,10,force_india,59.0,0.0,5.0
11574,2016,10,toro_rosso,36.0,0.0,6.0
11575,2016,10,mclaren,32.0,0.0,7.0
11576,2016,10,haas,28.0,0.0,8.0
11577,2016,10,renault,6.0,0.0,9.0
11578,2016,10,manor,1.0,0.0,10.0
11579,2016,10,sauber,0.0,0.0,11.0
11580,2016,11,mercedes,335.0,9.0,1.0
11581,2016,11,ferrari,204.0,0.0,2.0
11582,2016,11,red_bull,198.0,1.0,3.0
11583,2016,11,williams,92.0,0.0,4.0
11584,2016,11,force_india,73.0,0.0,5.0
11585,2016,11,toro_rosso,41.0,0.0,6.0
11586,2016,11,mclaren,32.0,0.0,7.0
11587,2016,11,haas,28.0,0.0,8.0
11588,2016,11,renault,6.0,0.0,9.0
11589,2016,11,manor,1.0,0.0,10.0
11590,2016,11,sauber,0.0,0.0,11.0
11591,2016,12,mercedes,378.0,10.0,1.0
11592,2016,12,red_bull,223.0,1.0,3.0
11593,2016,12,ferrari,224.0,0.0,2.0
11594,2016,12,williams,94.0,0.0,4.0
11595,2016,12,force_india,74.0,0.0,5.0
11596,2016,12,toro_rosso,45.0,0.0,6.0
11597,2016,12,mclaren,38.0,0.0,7.0
11598,2016,12,haas,28.0,0.0,8.0
11599,2016,12,renault,6.0,0.0,9.0
11600,2016,12,manor,1.0,0.0,10.0
11601,2016,12,sauber,0.0,0.0,11.0
11602,2016,13,mercedes,415.0,11.0,1.0
11603,2016,13,red_bull,256.0,1.0,2.0
11604,2016,13,ferrari,242.0,0.0,3.0
11605,2016,13,force_india,81.0,0.0,5.0
11606,2016,13,williams,96.0,0.0,4.0
11607,2016,13,mclaren,42.0,0.0,7.0
11608,2016,13,toro_rosso,45.0,0.0,6.0
11609,2016,13,haas,28.0,0.0,8.0
11610,2016,13,renault,6.0,0.0,9.0
11611,2016,13,manor,1.0,0.0,10.0
11612,2016,13,sauber,0.0,0.0,11.0
11613,2016,14,mercedes,455.0,12.0,1.0
11614,2016,14,red_bull,274.0,1.0,2.0
11615,2016,14,ferrari,252.0,0.0,3.0
11616,2016,14,williams,101.0,0.0,5.0
11617,2016,14,force_india,103.0,0.0,4.0
11618,2016,14,mclaren,48.0,0.0,6.0
11619,2016,14,toro_rosso,45.0,0.0,7.0
11620,2016,14,haas,28.0,0.0,8.0
11621,2016,14,renault,6.0,0.0,9.0
11622,2016,14,manor,1.0,0.0,10.0
11623,2016,14,sauber,0.0,0.0,11.0
11624,2016,15,mercedes,498.0,13.0,1.0
11625,2016,15,red_bull,290.0,1.0,2.0
11626,2016,15,ferrari,279.0,0.0,3.0
11627,2016,15,force_india,108.0,0.0,5.0
11628,2016,15,williams,111.0,0.0,4.0
11629,2016,15,mclaren,48.0,0.0,6.0
11630,2016,15,toro_rosso,45.0,0.0,7.0
11631,2016,15,haas,28.0,0.0,8.0
11632,2016,15,renault,6.0,0.0,9.0
11633,2016,15,manor,1.0,0.0,10.0
11634,2016,15,sauber,0.0,0.0,11.0
11635,2016,16,mercedes,538.0,14.0,1.0
11636,2016,16,red_bull,316.0,1.0,2.0
11637,2016,16,ferrari,301.0,0.0,3.0
11638,2016,16,force_india,112.0,0.0,4.0
11639,2016,16,williams,111.0,0.0,5.0
11640,2016,16,mclaren,54.0,0.0,6.0
11641,2016,16,toro_rosso,47.0,0.0,7.0
11642,2016,16,haas,28.0,0.0,8.0
11643,2016,16,renault,7.0,0.0,9.0
11644,2016,16,manor,1.0,0.0,10.0
11645,2016,16,sauber,0.0,0.0,11.0
11646,2016,17,mercedes,553.0,14.0,1.0
11647,2016,17,red_bull,359.0,2.0,2.0
11648,2016,17,ferrari,313.0,0.0,3.0
11649,2016,17,force_india,124.0,0.0,4.0
11650,2016,17,williams,121.0,0.0,5.0
11651,2016,17,mclaren,62.0,0.0,6.0
11652,2016,17,toro_rosso,47.0,0.0,7.0
11653,2016,17,haas,28.0,0.0,8.0
11654,2016,17,renault,8.0,0.0,9.0
11655,2016,17,manor,1.0,0.0,10.0
11656,2016,17,sauber,0.0,0.0,11.0
11657,2016,18,mercedes,593.0,15.0,1.0
11658,2016,18,red_bull,385.0,2.0,2.0
11659,2016,18,ferrari,335.0,0.0,3.0
11660,2016,18,force_india,134.0,0.0,4.0
11661,2016,18,williams,124.0,0.0,5.0
11662,2016,18,mclaren,62.0,0.0,6.0
11663,2016,18,toro_rosso,47.0,0.0,7.0
11664,2016,18,haas,28.0,0.0,8.0
11665,2016,18,renault,8.0,0.0,9.0
11666,2016,18,manor,1.0,0.0,10.0
11667,2016,18,sauber,0.0,0.0,11.0
11668,2016,19,mercedes,636.0,16.0,1.0
11669,2016,19,red_bull,400.0,2.0,2.0
11670,2016,19,ferrari,347.0,0.0,3.0
11671,2016,19,force_india,138.0,0.0,4.0
11672,2016,19,williams,130.0,0.0,5.0
11673,2016,19,mclaren,74.0,0.0,6.0
11674,2016,19,toro_rosso,55.0,0.0,7.0
11675,2016,19,haas,29.0,0.0,8.0
11676,2016,19,renault,8.0,0.0,9.0
11677,2016,19,manor,1.0,0.0,10.0
11678,2016,19,sauber,0.0,0.0,11.0
11679,2016,20,mercedes,679.0,17.0,1.0
11680,2016,20,red_bull,427.0,2.0,2.0
11681,2016,20,ferrari,365.0,0.0,3.0
11682,2016,20,force_india,145.0,0.0,4.0
11683,2016,20,williams,136.0,0.0,5.0
11684,2016,20,mclaren,74.0,0.0,6.0
11685,2016,20,toro_rosso,55.0,0.0,7.0
11686,2016,20,haas,29.0,0.0,8.0
11687,2016,20,renault,8.0,0.0,9.0
11688,2016,20,sauber,0.0,0.0,11.0
11689,2016,20,manor,1.0,0.0,10.0
11690,2016,21,mercedes,722.0,18.0,1.0
11691,2016,21,red_bull,446.0,2.0,2.0
11692,2016,21,ferrari,375.0,0.0,3.0
11693,2016,21,force_india,163.0,0.0,4.0
11694,2016,21,williams,136.0,0.0,5.0
11695,2016,21,mclaren,75.0,0.0,6.0
11696,2016,21,toro_rosso,63.0,0.0,7.0
11697,2016,21,haas,29.0,0.0,8.0
11698,2016,21,renault,8.0,0.0,9.0
11699,2016,21,sauber,2.0,0.0,10.0
11700,2016,21,manor,1.0,0.0,11.0
11701,2017,1,ferrari,0.0,0.0,0.0
11702,2017,1,mercedes,0.0,0.0,0.0
11703,2017,1,red_bull,0.0,0.0,0.0
11704,2017,1,williams,0.0,0.0,0.0
11705,2017,1,force_india,0.0,0.0,0.0
11706,2017,1,toro_rosso,0.0,0.0,0.0
11707,2017,1,renault,0.0,0.0,0.0
11708,2017,1,sauber,0.0,0.0,0.0
11709,2017,1,mclaren,0.0,0.0,0.0
11710,2017,1,haas,0.0,0.0,0.0
11711,2017,2,mercedes,33.0,0.0,2.0
11712,2017,2,ferrari,37.0,1.0,1.0
11713,2017,2,red_bull,10.0,0.0,3.0
11714,2017,2,toro_rosso,6.0,0.0,6.0
11715,2017,2,force_india,7.0,0.0,5.0
11716,2017,2,williams,8.0,0.0,4.0
11717,2017,2,haas,0.0,0.0,10.0
11718,2017,2,renault,0.0,0.0,7.0
11719,2017,2,sauber,0.0,0.0,8.0
11720,2017,2,mclaren,0.0,0.0,9.0
11721,2017,3,ferrari,65.0,1.0,2.0
11722,2017,3,mercedes,66.0,1.0,1.0
11723,2017,3,red_bull,37.0,0.0,3.0
11724,2017,3,force_india,10.0,0.0,5.0
11725,2017,3,williams,8.0,0.0,6.0
11726,2017,3,toro_rosso,12.0,0.0,4.0
11727,2017,3,haas,4.0,0.0,7.0
11728,2017,3,renault,0.0,0.0,8.0
11729,2017,3,sauber,0.0,0.0,9.0
11730,2017,3,mclaren,0.0,0.0,10.0
11731,2017,4,mercedes,99.0,1.0,2.0
11732,2017,4,ferrari,102.0,2.0,1.0
11733,2017,4,red_bull,47.0,0.0,3.0
11734,2017,4,force_india,17.0,0.0,4.0
11735,2017,4,williams,16.0,0.0,5.0
11736,2017,4,toro_rosso,12.0,0.0,6.0
11737,2017,4,haas,8.0,0.0,7.0
11738,2017,4,renault,2.0,0.0,8.0
11739,2017,4,sauber,0.0,0.0,9.0
11740,2017,4,mclaren,0.0,0.0,10.0
11741,2017,5,mercedes,136.0,2.0,1.0
11742,2017,5,ferrari,135.0,2.0,2.0
11743,2017,5,red_bull,57.0,0.0,3.0
11744,2017,5,force_india,31.0,0.0,4.0
11745,2017,5,toro_rosso,13.0,0.0,6.0
11746,2017,5,williams,18.0,0.0,5.0
11747,2017,5,renault,6.0,0.0,8.0
11748,2017,5,haas,8.0,0.0,7.0
11749,2017,5,sauber,0.0,0.0,9.0
11750,2017,5,mclaren,0.0,0.0,10.0
11751,2017,6,ferrari,153.0,2.0,2.0
11752,2017,6,mercedes,161.0,3.0,1.0
11753,2017,6,red_bull,72.0,0.0,3.0
11754,2017,6,force_india,53.0,0.0,4.0
11755,2017,6,toro_rosso,21.0,0.0,5.0
11756,2017,6,williams,18.0,0.0,6.0
11757,2017,6,renault,14.0,0.0,7.0
11758,2017,6,haas,9.0,0.0,8.0
11759,2017,6,sauber,4.0,0.0,9.0
11760,2017,6,mclaren,0.0,0.0,10.0
11761,2017,7,mercedes,179.0,3.0,2.0
11762,2017,7,ferrari,196.0,3.0,1.0
11763,2017,7,red_bull,97.0,0.0,3.0
11764,2017,7,force_india,53.0,0.0,4.0
11765,2017,7,toro_rosso,29.0,0.0,5.0
11766,2017,7,williams,20.0,0.0,6.0
11767,2017,7,renault,14.0,0.0,7.0
11768,2017,7,haas,14.0,0.0,8.0
11769,2017,7,sauber,4.0,0.0,9.0
11770,2017,7,mclaren,0.0,0.0,10.0
11771,2017,8,mercedes,222.0,4.0,1.0
11772,2017,8,ferrari,214.0,3.0,2.0
11773,2017,8,red_bull,112.0,0.0,3.0
11774,2017,8,force_india,71.0,0.0,4.0
11775,2017,8,williams,22.0,0.0,6.0
11776,2017,8,toro_rosso,29.0,0.0,5.0
11777,2017,8,haas,15.0,0.0,8.0
11778,2017,8,renault,18.0,0.0,7.0
11779,2017,8,sauber,4.0,0.0,9.0
11780,2017,8,mclaren,0.0,0.0,10.0
11781,2017,9,mercedes,250.0,4.0,1.0
11782,2017,9,ferrari,226.0,3.0,2.0
11783,2017,9,red_bull,137.0,1.0,3.0
11784,2017,9,force_india,79.0,0.0,4.0
11785,2017,9,williams,37.0,0.0,5.0
11786,2017,9,toro_rosso,33.0,0.0,6.0
11787,2017,9,haas,21.0,0.0,7.0
11788,2017,9,renault,18.0,0.0,8.0
11789,2017,9,sauber,5.0,0.0,9.0
11790,2017,9,mclaren,2.0,0.0,10.0
11791,2017,10,mercedes,287.0,5.0,1.0
11792,2017,10,ferrari,254.0,3.0,2.0
11793,2017,10,red_bull,152.0,1.0,3.0
11794,2017,10,force_india,89.0,0.0,4.0
11795,2017,10,williams,40.0,0.0,5.0
11796,2017,10,toro_rosso,33.0,0.0,6.0
11797,2017,10,haas,29.0,0.0,7.0
11798,2017,10,renault,18.0,0.0,8.0
11799,2017,10,sauber,5.0,0.0,9.0
11800,2017,10,mclaren,2.0,0.0,10.0
11801,2017,11,mercedes,330.0,6.0,1.0
11802,2017,11,ferrari,275.0,3.0,2.0
11803,2017,11,red_bull,174.0,1.0,3.0
11804,2017,11,force_india,95.0,0.0,4.0
11805,2017,11,williams,41.0,0.0,5.0
11806,2017,11,toro_rosso,33.0,0.0,6.0
11807,2017,11,haas,29.0,0.0,7.0
11808,2017,11,renault,26.0,0.0,8.0
11809,2017,11,mclaren,2.0,0.0,10.0
11810,2017,11,sauber,5.0,0.0,9.0
11811,2017,12,mercedes,357.0,6.0,1.0
11812,2017,12,ferrari,318.0,4.0,2.0
11813,2017,12,red_bull,184.0,1.0,3.0
11814,2017,12,force_india,101.0,0.0,4.0
11815,2017,12,williams,41.0,0.0,5.0
11816,2017,12,toro_rosso,39.0,0.0,6.0
11817,2017,12,haas,29.0,0.0,7.0
11818,2017,12,renault,26.0,0.0,8.0
11819,2017,12,mclaren,11.0,0.0,9.0
11820,2017,12,sauber,5.0,0.0,10.0
11821,2017,13,mercedes,392.0,7.0,1.0
11822,2017,13,ferrari,348.0,4.0,2.0
11823,2017,13,red_bull,199.0,1.0,3.0
11824,2017,13,force_india,103.0,0.0,4.0
11825,2017,13,williams,45.0,0.0,5.0
11826,2017,13,toro_rosso,40.0,0.0,6.0
11827,2017,13,haas,35.0,0.0,7.0
11828,2017,13,renault,34.0,0.0,8.0
11829,2017,13,mclaren,11.0,0.0,9.0
11830,2017,13,sauber,5.0,0.0,10.0
11831,2017,14,mercedes,435.0,8.0,1.0
11832,2017,14,ferrari,373.0,4.0,2.0
11833,2017,14,red_bull,212.0,1.0,3.0
11834,2017,14,force_india,113.0,0.0,4.0
11835,2017,14,williams,55.0,0.0,5.0
11836,2017,14,toro_rosso,40.0,0.0,6.0
11837,2017,14,renault,34.0,0.0,8.0
11838,2017,14,haas,35.0,0.0,7.0
11839,2017,14,mclaren,11.0,0.0,9.0
11840,2017,14,sauber,5.0,0.0,10.0
11841,2017,15,mercedes,475.0,9.0,1.0
11842,2017,15,ferrari,373.0,4.0,2.0
11843,2017,15,red_bull,230.0,1.0,3.0
11844,2017,15,force_india,124.0,0.0,4.0
11845,2017,15,williams,59.0,0.0,5.0
11846,2017,15,toro_rosso,52.0,0.0,6.0
11847,2017,15,renault,42.0,0.0,7.0
11848,2017,15,haas,37.0,0.0,8.0
11849,2017,15,mclaren,17.0,0.0,9.0
11850,2017,15,sauber,5.0,0.0,10.0
11851,2017,16,mercedes,503.0,9.0,1.0
11852,2017,16,ferrari,385.0,4.0,2.0
11853,2017,16,red_bull,270.0,2.0,3.0
11854,2017,16,force_india,133.0,0.0,4.0
11855,2017,16,williams,65.0,0.0,5.0
11856,2017,16,toro_rosso,52.0,0.0,6.0
